"Time","Atmospheric","Diffraction","horizonAngle","distance"
366,409.09469132640896,48.991093763674186,0.002509842554387186,2.7035330562950857e6
365,391.39581031689823,48.96862126939892,0.06542163063787865,2.696547357811166e6
364,374.2894347633261,48.946090511230764,0.12849705000972247,2.689561668102367e6
363,357.7678240348081,48.92350121371594,0.191737378697738,2.6825759956687842e6
362,341.8231039017369,48.90085309953564,0.2551439078690372,2.6755903490773365e6
361,326.4472636599358,48.87814588949067,0.31871794199667014,2.668604736962627e6
360,311.6321531887282,48.85537930248592,0.38246079902864605,2.661619168027822e6
359,297.36947994124534,48.832553055514786,0.4463738105594517,2.6546336510455427e6
358,283.6508058652267,48.80966686364337,0.5104583220043739,2.6476481948587648e6
357,270.4675442526803,48.78672043999459,0.5747156927761848,2.6406628083817456e6
356,257.81095651653754,48.76371349573215,0.6391472964645817,2.6336775006009466e6
355,245.6721488924539,48.74064574004432,0.7037545210185241,2.6266922805759893e6
354,234.04206906396809,48.71751688012771,0.7685387689310146,2.6197071574406135e6
353,222.91150270896156,48.69432662117073,0.8335014574269946,2.612722140403656e6
352,212.27106996553516,48.67107466633704,0.8986440186538398,2.605737238750043e6
351,202.11122181516163,48.64776071674879,0.9639678998750523,2.598752461841797e6
350,192.4222363811107,48.62438447146978,1.0294745636666294,2.591767819119064e6
349,183.19421513990085,48.60094562748838,1.0951654881166928,2.5847833201011545e6
348,174.4170790436355,48.577443879700425,1.1610421670279423,2.5777989743875954e6
347,166.0805645508729,48.55387892089186,1.2271061101234721,2.57081479165921e6
346,158.17421956374432,48.53025044172134,1.2933588432556056,2.5638307816792065e6
345,150.6873992688842,48.50655813070256,1.359801908618,2.556846954294286e6
344,143.60926187969827,48.48280167418659,1.4264368649610835,2.549863319435772e6
343,136.92876427743664,48.45898075634392,1.4932652878107804,2.5428798871207507e6
342,130.63465754844913,48.43509505914645,1.560288769690642,2.535896667453238e6
341,124.71548241492408,48.41114426234928,1.6275089203475521,2.5289136706253556e6
340,119.15956455636734,48.38712804347246,1.6949273669808567,2.52193090691854e6
339,113.95500981896974,48.36304607778235,1.7625457544750471,2.514948386704757e6
338,109.08969930992424,48.33889803827316,1.8303657456362703,2.507966120447742e6
337,104.55128437371245,48.31468359564803,1.8983890214324324,2.500984118704264e6
336,100.32718144726186,48.290402418300175,1.966617281237012,2.494002392125403e6
335,96.40456679076958,48.26605417229379,2.03505224307707,2.487020951457857e6
334,92.77037109097293,48.24163852134479,2.1036956438847443,2.480039807545258e6
333,89.41127393345428,48.217155126801444,2.172549239753082,2.4730589713295256e6
332,86.31369814055337,48.19260364762484,2.24161480619575,2.4660784538522284e6
331,83.46380397131088,48.167983740369195,2.3108941384110073,2.459098266255978e6
330,80.84748317979101,48.143295059162,2.380389051549868,2.45211841978584e6
329,78.45035292801556,48.118537255684075,2.4501013809885266,2.4451389257907714e6
328,76.25774954963236,48.09370997914934,2.520032982605156,2.4381597957250825e6
