"Time","Atmospheric","Diffraction","horizonAngle","distance"
352,393.78330197245657,47.72680658615332,0.05680047995106329,2.6975035762616233e6
351,377.2723262647162,47.70518572321333,0.11732864668628461,2.6907972577018323e6
350,361.3048899675248,47.68351557069764,0.1779956647621151,2.684092380038379e6
349,345.87373756061606,47.66179595506885,0.23880247310826724,2.677388962187801e6
348,330.97150400765724,47.64002670225726,0.29975001834642256,2.6706870232321806e6
347,316.59071270034536,47.61820763766529,0.36083925485736923,2.6639865824211244e6
346,302.72377336272336,47.5963385861721,0.4220711448484931,2.657287659173751e6
345,289.3629799148747,47.57441937213834,0.4834466584218165,2.650590273080715e6
344,276.5005082952212,47.55244981941115,0.5449667736424231,2.6438944439062597e6
343,264.1284142405417,47.530429751329436,0.6066324766075287,2.637200191590291e6
342,252.238631022986,47.50835899072917,0.6684447615156274,2.630507536250489e6
341,240.82296714304425,47.48623735994908,0.7304046307365797,2.6238164981844416e6
340,229.87310397776832,47.46406468083652,0.7925130948817911,2.6171270978718107e6
339,219.38059338323364,47.4418407747535,0.8547711728750612,2.6104393559765304e6
338,209.33685525041437,47.419565462583044,0.9171798920236341,2.6037532933490304e6
337,199.73317501344542,47.3972385647357,0.9797402880899937,2.597068931028498e6
336,190.56070110941636,47.37485990115638,1.04245340536385,2.5903862902451605e6
335,181.81044238867327,47.35242929133137,1.1053202967346354,2.5837053924226123e6
334,173.4732654746493,47.32994655429568,1.168342023764466,2.5770262591801654e6
333,165.53989207222514,47.30741150864057,1.2315196567615192,2.5703489123352356e6
332,158.00089622361398,47.28482397252144,1.2948542748536376,2.563673373905764e6
331,150.84670151066373,47.26218376366592,1.358346966062622,2.55699966611267e6
330,144.06757820256266,47.23949069938228,1.4219988273788235,2.5503278113823375e6
329,137.65364034787248,47.21674459656816,1.4858109648358433,2.5436578323491416e6
328,131.5948428096965,47.19394527171951,1.5497844935861207,2.5369897518580034e6
327,125.88097824295279,47.171092540939966,1.6139205379764645,2.5303235929669905e6
326,120.50167401253502,47.1481862199504,1.6782202316241004,2.523659378949943e6
325,115.44638905119514,47.125226124098916,1.7426847174931859,2.5169971332991454e6
324,110.70441065598673,47.10221206837109,1.8073151479713119,2.510336879728033e6
323,106.26485122197623,47.07914386740061,1.8721126849468792,2.5036786421739366e6
322,102.11664491206552,47.0560213354802,1.9370784998862023,2.497022444800866e6
321,98.24854426158461,47.03284428657295,2.0022137739112646,2.4903683120023366e6
320,94.64911671638629,47.009612534324,2.06751969787785,2.4837162684042286e6
319,91.30674110315309,46.98632589207258,2.1329974724535217,2.477066338867697e6
318,88.20960403051902,46.96298417286445,2.198648308196373,2.4704185484921145e6
317,85.3456962196918,46.9395871894647,2.264473425633587,2.46377292261806e6
316,82.70280876313818,46.91613475437105,2.330474055340632,2.4571294868303533e6
315,80.26852930995247,46.89262667982739,2.3966514380202084,2.4504882669611266e6
314,78.03023817642179,46.8690627778379,2.4630068245818557,2.4438492890929445e6
313,75.97510438034755,46.84544286018152,2.529541476221414,2.437212579561968e6
312,74.09008159760336,46.82176673842693,2.596256664500779,2.430578164961163e6
311,72.36190403940616,46.79803422394785,2.6631536714278337,2.4239460721435575e6
310,70.7770822487502,46.77424512793898,2.730233789536252,2.4173163282255447e6
309,69.3218988144024,46.75039926143227,2.797498321965808,2.4106889605902294e6
308,67.98240400086578,46.726496435313756,2.864948582542335,2.4040639968908317e6
307,66.74441129265173,46.70253646034087,2.932585895857954,2.397441465054131e6
306,65.59079399765835,46.67851914716029,3.000411597351462,2.3908213932839693e6
305,64.06839796150378,46.654444306326226,3.0684270333882577,2.384203810064793e6
304,62.6147487767981,46.63031174831939,3.136633561340723,2.3775887441652603e6
303,61.2272999947329,46.60612128356637,3.205032549668319,2.3709762246418884e6
302,59.90345926661829,46.581872722459664,3.2736253779975177,2.364366280842766e6
301,58.64058742649347,46.5575658753782,3.3424134372017393,2.3577589424113063e6
300,57.43599755524261,46.533200552708614,3.411398129481187,2.351154239290067e6
299,56.286954025853774,46.508776564866885,3.480580868442271,2.344552201724619e6
298,55.19067152944042,46.484293722320835,3.549963079176966,2.337952860267476e6
297,54.14431408164634,46.45975183561309,3.6195461983420265,2.3313562457820773e6
296,53.14499400905484,46.43515071538481,3.6893316742375535,2.324762389446834e6
295,52.18977091519768,46.41049017239997,3.7593209668855265,2.3181713227592274e6
294,51.275650625769934,46.38577001757043,3.8295155481078744,2.311583077539977e6
293,50.39958411264336,46.36099006198165,3.8999169016040125,2.3049976859372645e6
292,49.558466396260535,46.336150116919114,3.9705265230280595,2.2984151804310153e6
291,48.7040281661471,46.311249993895515,4.041345920065536,2.291835593837257e6
290,47.847112111035436,46.28628950467864,4.11237661250928,2.285258959312525e6
289,47.0189915237025,46.26126846132014,4.183620132335029,2.278685310358347e6
288,46.218740080874035,46.23618667618491,4.2550780237761145,2.272114680825786e6
287,45.44541330560356,46.21104396198141,4.326751843397671,2.265547104920057e6
286,44.698048188529114,46.1858401317928,4.398643160169817,2.258982617205204e6
285,43.97566280131649,46.16057499910883,4.470753555540047,2.252421252608849e6
284,43.27725590213315,46.1352483778587,4.543084623504972,2.2458630464270203e6
283,42.601806533003014,46.109860082444754,4.615637970680659,2.2393080343290376e6
282,41.94827360887334,46.08440992777706,4.688415216372483,2.2327562523624827e6
281,41.31559549824271,46.05889772930898,4.761417992643293,2.226207736958235e6
280,40.702689595175364,46.03332330307363,4.834647944380954,2.219662524935588e6
279,40.108451882544024,46.00768646572134,4.908106729364197,2.2131206535074366e6
278,39.53175648632493,45.98198703455813,4.981796018327471,2.206582160285551e6
277,38.95411219942375,45.95622482758516,5.0557174950243375,2.2000470832859157e6
276,38.38651006540989,45.93039966353928,5.129872856289098,2.193515460934161e6
275,37.83421047046544,45.904511361934595,5.204263812097412,2.186987332071068e6
274,37.296782776518086,45.87855974310514,5.278892085624563,2.180462735958159e6
273,36.773787188433694,45.852544628248715,5.353759413302646,2.173941712283369e6
272,36.26477455521494,45.82646583947181,5.428867544875583,2.1674243011668064e6
271,35.76928616702863,45.80032319983576,5.50421824345205,2.160910543166596e6
270,35.28685354797702,45.774116533404026,5.579813285556789,2.154400479284811e6
269,34.81699824453731,45.74784566529082,5.655654461179333,2.147894150973492e6
268,34.35923160958124,45.72151042171085,5.731743573820803,2.1413916001407625e6
267,33.91305458189365,45.69511063003049,5.808082440538185,2.134892869157028e6
266,33.47795746110387,45.668646118820185,5.884672891986151,2.128398000861273e6
265,33.053419677944184,45.642116717908216,5.961516772456177,2.1219070385674536e6
264,32.63439474247752,45.61552225843588,6.0386159399131065,2.115420026070979e6
263,32.22048747531666,45.58886257291406,6.115972266028765,2.108937007655301e6
262,31.815970878729438,45.56213749528126,6.193587636212471,2.102458028098594e6
261,31.420613390490622,45.535346860963095,6.271463949638482,2.0959831326805388e6
260,31.03417811342029,45.508490506933356,6.34960311927028,2.0895123671892094e6
259,30.656422695231257,45.4815682717765,6.428007071881244,2.0830457779280604e6
258,30.287099205826742,45.454579995751956,6.5066777480717,2.0765834117230223e6
257,29.925954011999483,45.427525520859795,6.585617102282445,2.070125315929703e6
256,29.572727649486584,45.400404690908246,6.664827102804088,2.0636715384406957e6
255,29.227154692329655,45.373217351582824,6.744309731782452,2.057222127692999e6
254,28.888963619491985,45.3459633505173,6.8240669852196865,2.0507771326755492e6
253,28.557876678683428,45.318642537366294,6.9041008729708855,2.044336602936862e6
252,28.233609747342886,45.29125476387988,6.9844134187360725,2.0379005885927957e6
251,27.912503430731565,45.26379988397986,7.065006660047307,2.031469140334423e6
250,27.596936308339384,45.23627775383818,7.145882648250837,2.0250423094360298e6
249,27.287582590871764,45.20868823195705,7.227043448483842,2.0186201477632285e6
248,26.98430212202607,45.18103117925122,7.308491139645783,2.0122027077811921e6
247,26.68695125393945,45.15330645913235,7.390227814364183,2.0057900425630216e6
246,26.395382766001678,45.125513937595244,7.472255578954121,1.999382205798226e6
245,26.10944578194201,45.09765348330649,7.554576553371808,1.9929792518013401e6
244,25.828985685161097,45.06972496769507,7.637192871161766,1.9865812355206665e6
243,25.55384403227877,45.0417282650454,7.7201066793970465,1.9801882125471497e6
242,25.28385846486578,45.01366325259248,7.803320138612739,1.9738002391233847e6
241,25.018862619330207,44.985529810619525,7.886835422732176,1.9674173721527595e6
240,24.75868603492805,44.957327822557936,7.970654718985609,1.9610396692087334e6
239,24.501733089705365,44.92905717508969,8.054780227820984,1.9546671885442578e6
238,24.24853594114827,44.9007177582523,8.139214162806734,1.948299989101332e6
237,23.999769201827288,44.87230946554632,8.22395875052603,1.9419381305207096e6
236,23.755342269568782,44.84383219404541,8.309016230462419,1.9355816731517434e6
235,23.515162105132237,44.81528584450914,8.394388854876102,1.9292306780623782e6
234,23.279133173929214,44.78667032149859,8.480078888671068,1.9228852070492962e6
233,23.047157386514794,44.757985533494576,8.566088609252136,1.9165453226482081e6
232,22.81913403783082,44.729231393018914,8.652420306372118,1.9102110881443021e6
231,22.59495974518345,44.70040781675851,8.73907628196821,1.9038825675828436e6
230,22.374528384935218,44.67151472569249,8.826058849987511,1.8975598257799377e6
229,22.15773102789384,44.64255204522238,8.913370336201018,1.8912429283334422e6
228,21.94444149423254,44.61351970530536,9.001013078006334,1.8849319416340524e6
227,21.733335109746236,44.5844176405908,9.088989424217447,1.8786269328765406e6
226,21.52557277778599,44.55524579056,9.177301734842413,1.8723279700711658e6
225,21.321093313206323,44.52600409966931,9.265952380847724,1.8660351220552516e6
224,21.119833753331484,44.49669251749657,9.354943743909,1.8597484585049306e6
223,20.921729314382926,44.467310998891165,9.444278216147602,1.8534680499470646e6
222,20.72671334700427,44.43785950412753,9.53395819985272,1.8471939677713346e6
221,20.534717290872337,44.40833799906237,9.623986107188353,1.8409262842425131e6
220,20.345670628383175,44.37874645529553,9.714364359884398,1.8346650725129093e6
219,20.159500837400955,44.34908485033465,9.8050953889118,1.828410406634997e6
218,19.976133343059992,44.31935316776383,9.896181634140673,1.822162361574228e6
217,19.795491468608944,44.28955139741609,9.987625543981043,1.8159210132220255e6
216,19.61684282003507,44.259679535549935,10.079429575005653,1.8096864384089687e6
215,19.440688001525185,44.22973758503005,10.171596191554084,1.8034587149181648e6
214,19.26708568464516,44.19972555551226,10.264127865317665,1.797237921498813e6
213,19.095990721241687,44.16964346363267,10.357027074904064,1.7910241378799605e6
212,18.927356560003673,44.139491333201306,10.450296305381746,1.7848174447844585e6
211,18.761135211628407,44.10926919540019,10.543938047802603,1.77861792394311e6
210,18.597277213299968,44.07897708898602,10.637954798702676,1.7724256581090216e6
209,18.435731592474827,44.04861506049747,10.73234905957986,1.766240731072155e6
208,18.27644582996846,44.01818316446728,10.827123336348377,1.760063227674086e6
207,18.11936582234006,43.98768146363922,10.922280138768127,1.753893233822963e6
206,17.964345110288672,43.95711002919006,11.017821979849202,1.7477308365086801e6
205,17.811026699489425,43.9264689409564,11.113751375230263,1.7415761238182539e6
204,17.65977210290504,43.895758287666915,11.210070842529753,1.7354291849514195e6
203,17.510548343820243,43.864978167179736,11.306782900669136,1.7292901102364315e6
202,17.36332134223418,43.83412868672512,11.403890069167588,1.723158991146086e6
201,17.218055887120535,43.803209963153755,11.50139486740656,1.71703592031396e6
200,17.074715608170813,43.77222212319048,11.5992998138636,1.710920991550866e6
199,16.93326294701913,43.74116530369383,11.697607425314663,1.7048142998615298e6
198,16.793659127948793,43.71003965192123,11.796320216003204,1.6987159414614907e6
197,16.655864128079866,43.678845325800175,11.895440696775504,1.6926260137942224e6
196,16.519836647038403,43.64758249420543,11.994971374181095,1.6865446155484847e6
195,16.38522591337555,43.61625133724225,12.09491474953684,1.6804718466758956e6
194,16.25229709853145,43.584852046535936,12.195273317953685,1.674407808408735e6
193,16.121041577847926,43.55338482552768,12.296049567325234,1.6683526032779764e6
192,15.991433352229715,43.52184988977692,12.397245977276027,1.662306335131549e6
191,15.86344550005868,43.49024746727015,12.498865018069376,1.6562691091528314e6
190,15.737050154122144,43.45857779873658,12.600909149472495,1.6502410318793757e6
189,15.612218478160262,43.42684113797045,12.703380819578154,1.6442222112218675e6
188,15.488920643035948,43.39503775216037,12.806282463581441,1.6382127564833187e6
187,15.367125802532223,43.36316792222567,12.909616502509705,1.6322127783784918e6
186,15.246772840386374,43.33123194315984,13.013385341905245,1.6262223890535624e6
185,15.127663218613888,43.29923012438136,13.11759137045831,1.6202417021060162e6
184,15.009973617463464,43.267162790091795,13.222236958589177,1.6142708326047787e6
183,14.89368419371801,43.23503027964151,13.327324456978147,1.6083098971105823e6
182,14.778774347377665,43.20283294790288,13.432856195041406,1.6023590136965686e6
181,14.665222702780127,43.17057116565141,13.538834479351268,1.596418301969123e6
180,14.553007089451416,43.13824531995452,13.645261591999166,1.5904878830889463e6
179,14.442104522693732,43.10585581456849,13.752139788899774,1.5845678797923564e6
178,14.332491183918465,43.0734030703433,13.859471298034013,1.5786584164128243e6
177,14.22414240073164,43.04088752563587,13.967258317630307,1.5727596189027426e6
176,14.116920036560876,43.00830963673144,14.075503014280496,1.5668716148554187e6
175,14.01086853026765,42.97566987827348,14.184207520990368,1.5609945335273019e6
174,13.906021309985029,42.94296874370211,14.293373935161727,1.555128505860434e6
173,13.802362114944176,42.910206745701146,14.4030043165042,1.5492736645051227e6
172,13.699874031574051,42.87738441665388,14.513100684875335,1.543430143842837e6
171,13.598539477687629,42.844502309107774,14.623665018046475,1.5375980800093266e6
170,13.4983401865056,42.81156099624801,14.734699249392124,1.5317776109179459e6
169,13.399257190527672,42.778561072380185,14.84620526550156,1.525968876283203e6
168,13.301270805264318,42.745503153422064,14.958184903709544,1.5201720176445073e6
167,13.204286021322744,42.71238787740461,15.070639949544715,1.5143871783901283e6
166,13.10831719724849,42.67921590498233,15.183572134092707,1.5086145037813485e6
165,13.013395997592369,42.64598791995301,15.296983131272512,1.5028541409768176e6
164,12.919509241679357,42.61270462978692,15.410874555023115,1.4971062390570932e6
163,12.82664318869168,42.57936676616556,15.525247956398259,1.4913709490493634e6
162,12.734783524610467,42.54597508553011,15.640104820567426,1.4856484239523553e6
161,12.643915349089054,42.51253036963935,15.755446563719447,1.4799388187614048e6
160,12.554023162271017,42.479033426137605,15.87127452986782,1.474242290493701e6
159,12.46509085156953,42.44548508913216,15.987589987553937,1.4685589982136786e6
158,12.377022829983641,42.41188621978075,16.10439412644638,1.462889103058567e6
157,12.289877299725685,42.37823770688868,16.221688053833685,1.4572327682640725e6
156,12.20365322759771,42.34454046751604,16.3394727910078,1.4515901591901968e6
155,12.11833962735853,42.3107954475946,16.457749269535718,1.4459614433471742e6
154,12.033925024112483,42.277003622554695,16.57651832741706,1.4403467904215201e6
153,11.950397443660007,42.24316599796204,16.695780705123966,1.4347463723021776e6
152,11.867744401872347,42.20928361016427,16.815537041522035,1.4291603631067546e6
151,11.785952894109117,42.175357526947494,16.935787869668545,1.4235889392078372e6
150,11.704977519073866,42.141388848202475,17.056533612485733,1.4180322792593595e6
149,11.624802448127637,42.10737870660072,17.177774578306522,1.4124905642230299e6
148,11.545455330525531,42.073328268280086,17.299510956289847,1.4069639773947855e6
147,11.466927242875302,42.0392387335401,17.42174281170294,1.4014527044312665e6
146,11.38920884059131,42.00511133754672,17.54447008106852,1.3959569333762967e6
145,11.312290349413448,41.97094735104648,17.667692567172715,1.39047685468734e6
144,11.23616155702623,41.93674808108992,17.791409933933252,1.3850126612619357e6
143,11.160811804799561,41.902514871764005,17.915621701123506,1.379564548464071e6
142,11.086212977597825,41.868249104933675,18.040327238950983,1.3741327141504902e6
141,11.012336521577863,41.833952200991895,18.16552576248702,1.368717358696905e6
140,10.939210790555657,41.79962561961841,18.291216325945893,1.363318685024096e6
139,10.866828400127673,41.76527086054676,18.41739781681048,1.3579368986238712e6
138,10.7951815993917,41.73088946433923,18.54406894980258,1.3525722075848696e6
137,10.724262264443164,41.69648301316976,18.671228260694996,1.3472248226181706e6
136,10.65406189204777,41.66205313161409,18.7988740999643,1.3418949570827004e6
135,10.584571593513637,41.62760148744722,18.9270046262811,1.33658282701039e6
134,10.51576421725085,41.593129792447456,19.05561779983647,1.331288651131068e6
133,10.447626195058122,41.558639803207015,19.184711375503202,1.3260126508970573e6
132,10.380175054810998,41.524133321948405,19.314282895828978,1.3207550505074388e6
131,10.31340460664063,41.48961219734645,19.44432968386124,1.3155160769319555e6
130,10.247308340937863,41.45507832535523,19.574848835801564,1.3102959599345194e6
129,10.181879423740805,41.420533650039566,19.705837213488838,1.3050949320962892e6
128,10.117110692374164,41.385980164410476,19.83729143671019,1.2999132288382829e6
127,10.052994651364914,41.351419911263896,19.96920787533852,1.2947510884434783e6
126,9.989498522337582,41.31685498402224,20.101582641296893,1.289608752078377e6
125,9.926634002109143,41.282287527577935,20.234411580349043,1.28448646381398e6
124,9.86440374402592,41.2477197391383,20.367690263715744,1.279384470646135e6
123,9.802802492687787,41.21315386907103,20.501413979518126,1.2743030225152108e6
122,9.74182471432932,41.17859222174954,20.63557772404778,1.2692423723250574e6
121,9.681464594075798,41.14403715639712,20.770176192865506,1.2642027759612033e6
120,9.621716033524933,41.109491087929264,20.90520377172865,1.2591844923082327e6
119,9.56256469507854,41.0749564877931,21.04065452735043,1.2541877832663064e6
118,9.50399425438298,41.04043588480288,21.176522197992057,1.249212913766765e6
117,9.446019132803562,41.005931865970666,21.31280018389074,1.244260151786759e6
116,9.388635105675052,40.971447077330936,21.44948153752655,1.2393297683628604e6
115,9.331837710295446,40.9369842247581,21.586558953731874,1.234422037603588e6
114,9.275622244680225,40.90254607477564,21.724024759647037,1.2295372367007944e6
113,9.219983766683708,40.868135455355656,21.86187090452675,1.2246756459398472e6
112,9.164917079828513,40.83375525670746,22.000088949403377,1.2198375487085516e6
111,9.11039588020583,40.79940843205394,22.138670056611716,1.2150232315047435e6
110,9.056437814181798,40.76509799839413,22.27760497918224,1.210232983942483e6
109,9.003039482748799,40.73082703725058,22.416884050110227,1.205467098756798e6
108,8.950197284320094,40.696598695399935,22.556497171508127,1.2007258718068837e6
107,8.897907414892591,40.6624161855851,22.696433803650073,1.1960096020777097e6
106,8.846165868610221,40.62828278720733,22.836682953917748,1.1913185916799477e6
105,8.794968438750143,40.59420184699646,22.97723316565856,1.186653145848154e6
104,8.744296273347686,40.56017677965749,23.11807250696586,1.1820135729371225e6
103,8.694158107293685,40.526211068491584,23.25918855939443,1.177400184416338e6
102,8.644554074461778,40.492308265989685,23.400568406624075,1.1728132948624485e6
101,8.595481315267545,40.458471994396525,23.5421986230844,1.1682532219496733e6
100,8.546936801491714,40.42470594624315,23.684065262556818,1.163720286438067e6
99,8.498917338154222,40.39101388484565,23.826153846768886,1.1592148121595578e6
98,8.451419565827011,40.35739964476805,23.968449353999073,1.1547371260016733e6
97,8.404429160044772,40.323867132246946,24.110936207708818,1.1502875578888634e6
96,8.357951455396886,40.29042032557564,24.25359826522284,1.1458664407613457e6
95,8.311987451993328,40.2570632754454,24.396418806477488,1.1414741105513745e6
94,8.266534901856023,40.22380010524118,24.53938052285838,1.137110906156844e6
93,8.221591419257633,40.1906350112897,24.682465506152017,1.1327771694121463e6
92,8.177154483782765,40.15757226305685,24.825655237634614,1.1284732450561852e6
91,8.133221443826738,40.12461620329209,24.968930577323853,1.124199480697456e6
90,8.089780393655897,40.091771248117084,25.11227175342174,1.119956226776104e6
89,8.046836139514989,40.05904188705587,25.25565835197532,1.1157438365228656e6
88,8.004389676230494,40.026432683003705,25.39906930678718,1.111562665914805e6
87,7.962439330536539,39.99394827213192,25.542482889605242,1.107413073627755e6
86,7.920983320157373,39.9615933637258,25.685876700625474,1.1032954209853655e6
85,7.880019757796018,39.92937273995271,25.829227659341424,1.0992100719046753e6
84,7.839546655532215,39.897291255557505,25.97251199577611,1.095157392838119e6
83,7.799554509521513,39.86535383748236,26.115705242133682,1.0911377527118758e6
82,7.760047711504692,39.83356548440791,26.258782224908106,1.0871515228604726e6
81,7.721026927127017,39.80193126621305,26.401717057490448,1.0831990769575657e6
80,7.682490949563678,39.7704563233501,26.544483133314063,1.0792807909428016e6
79,7.644438489237505,39.739145866132674,26.687053119581904,1.0753970429446937e6
78,7.606868178533187,39.70800517393306,26.82939895161855,1.071548213199417e6
77,7.569778576868818,39.67703959428648,26.971491827892816,1.0677346839654618e6
76,7.533161746166122,39.6462545418991,27.113302205757037,1.063956839434061e6
75,7.497021709353384,39.61565549755705,27.254799797950152,1.060215065635324e6
74,7.46135944819691,39.58524800693368,27.395953569914038,1.0565097503400166e6
73,7.426174242032378,39.55503767929229,27.536731737971277,1.0528412829569161e6
72,7.391465309994213,39.525030186081636,27.677101768416215,1.0492100544256915e6
71,7.357231815967664,39.49523125942172,27.817030377568734,1.0456164571052485e6
70,7.323472873816031,39.46564669047724,27.956483532844313,1.0420608846574995e6
69,7.290195229301187,39.436282327716555,28.095426454891335,1.0385437319265131e6
68,7.257392828283656,39.4071440750535,28.233823620848785,1.0350653948130033e6
67,7.2250598676468964,39.37823788987044,28.37163876877673,1.0316262701441322e6
66,7.193194078382252,39.34956978092008,28.50883490331336,1.028226755538609e6
65,7.161793209026748,39.32114580610458,28.64537430261013,1.0248672492670584e6
64,7.130855035389999,39.292972070130034,28.781218526597527,1.0215481501076575e6
